Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Profit,Profit Margin,Month-Year,Years,Days to Ship,Discount Impact,AOV,High/Low Profit Flag
6924,CA-2015-134257,3/16/15,3/19/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,$7.38,2,0.00%,$3.39,46%,Mar-2015,2015,3,$0.00,$3.69,Profitable
6925,CA-2015-137925,11/30/15,12/4/15,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$23.66,7,0.00%,$10.88,46%,Nov-2015,2015,4,$0.00,$3.38,Profitable
6926,CA-2015-137925,11/30/15,12/4/15,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$681.41,12,20.00%,$42.59,6%,Nov-2015,2015,4,$170.35,$56.78,Profitable
6927,CA-2016-140046,7/28/16,8/3/16,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,$18.90,3,0.00%,$8.69,46%,Jul-2016,2016,6,$0.00,$6.30,Profitable
6928,CA-2016-140382,6/23/16,6/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,$93.68,4,0.00%,$25.29,27%,Jun-2016,2016,2,$0.00,$23.42,Profitable
6929,CA-2016-140382,6/23/16,6/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,$21.93,3,0.00%,$10.31,47%,Jun-2016,2016,2,$0.00,$7.31,Profitable
6930,CA-2016-140382,6/23/16,6/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$862.34,7,20.00%,$97.01,11%,Jun-2016,2016,2,$215.59,$123.19,Profitable
6931,CA-2016-140382,6/23/16,6/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$19.98,1,0.00%,$9.39,47%,Jun-2016,2016,2,$0.00,$19.98,Profitable
6932,CA-2014-164182,7/14/14,7/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$13.49,1,40.00%,-$2.25,-17%,Jul-2014,2014,4,$9.00,$13.49,Loss
6933,CA-2014-164182,7/14/14,7/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,$23.99,2,40.00%,-$13.99,-58%,Jul-2014,2014,4,$15.99,$11.99,Loss
6934,CA-2014-164182,7/14/14,7/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$31.98,2,20.00%,$1.20,4%,Jul-2014,2014,4,$8.00,$15.99,Profitable
6935,CA-2014-164182,7/14/14,7/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$41.58,2,20.00%,$4.68,11%,Jul-2014,2014,4,$10.40,$20.79,Profitable
6936,CA-2017-137365,11/30/17,12/3/17,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98,3,20.00%,-$10.80,-11%,Nov-2017,2017,3,$23.99,$31.99,Loss
6937,CA-2016-129847,9/2/16,9/4/16,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,$84.27,2,60.00%,-$75.84,-90%,Sep-2016,2016,2,$126.41,$42.14,Loss
6938,CA-2014-126963,6/15/14,6/15/14,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,$36.54,2,20.00%,$11.88,33%,Jun-2014,2014,0,$9.14,$18.27,Profitable
6939,CA-2016-125094,11/5/16,11/9/16,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,$479.72,4,0.00%,$52.77,11%,Nov-2016,2016,4,$0.00,$119.93,Profitable
6940,CA-2017-107132,6/26/17,6/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,$102.37,2,20.00%,$37.11,36%,Jun-2017,2017,4,$25.59,$51.18,Profitable
6941,CA-2017-107132,6/26/17,6/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$28.40,5,0.00%,$8.24,29%,Jun-2017,2017,4,$0.00,$5.68,Profitable
6942,CA-2017-107132,6/26/17,6/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$713.88,4,0.00%,$214.16,30%,Jun-2017,2017,4,$0.00,$178.47,Profitable
6943,CA-2017-107132,6/26/17,6/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,$68.52,3,0.00%,$31.52,46%,Jun-2017,2017,4,$0.00,$22.84,Profitable
6944,CA-2015-139248,7/25/15,7/30/15,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,$623.96,5,20.00%,$39.00,6%,Jul-2015,2015,5,$155.99,$124.79,Profitable
6945,CA-2014-148369,9/23/14,9/27/14,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,$11.12,4,0.00%,$5.45,49%,Sep-2014,2014,4,$0.00,$2.78,Profitable
6946,CA-2016-106243,9/30/16,10/4/16,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$523.92,5,20.00%,-$26.20,-5%,Sep-2016,2016,4,$130.98,$104.78,Loss
6947,CA-2015-126466,11/9/15,11/13/15,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$2.48,2,0.00%,$1.17,47%,Nov-2015,2015,4,$0.00,$1.24,Profitable
6948,CA-2015-130365,4/25/15,4/29/15,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$221.02,2,20.00%,-$55.26,-25%,Apr-2015,2015,4,$55.26,$110.51,Loss
6949,CA-2015-130365,4/25/15,4/29/15,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$128.06,3,30.00%,-$23.78,-19%,Apr-2015,2015,4,$54.88,$42.69,Loss
6950,CA-2017-143021,11/19/17,11/19/17,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$58.41,7,20.00%,$18.25,31%,Nov-2017,2017,0,$14.60,$8.34,Profitable
6951,CA-2017-143021,11/19/17,11/19/17,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$79.97,3,40.00%,-$29.32,-37%,Nov-2017,2017,0,$53.32,$26.66,Loss
6952,CA-2015-161767,11/20/15,11/24/15,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,$479.99,2,40.00%,$56.00,12%,Nov-2015,2015,4,$319.99,$239.99,Profitable
6953,CA-2015-129917,10/2/15,10/3/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81,3,20.00%,$4.13,35%,Oct-2015,2015,1,$2.95,$3.94,Profitable
6954,CA-2015-129917,10/2/15,10/3/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,$53.57,4,20.00%,$19.42,36%,Oct-2015,2015,1,$13.39,$13.39,Profitable
6955,CA-2015-129917,10/2/15,10/3/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,$503.96,5,20.00%,$50.40,10%,Oct-2015,2015,1,$125.99,$100.79,Profitable
6956,CA-2015-115420,4/25/15,5/2/15,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,$21.34,2,0.00%,$9.82,46%,Apr-2015,2015,7,$0.00,$10.67,Profitable
6957,CA-2016-157588,7/14/16,7/19/16,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,$36.40,5,0.00%,$17.11,47%,Jul-2016,2016,5,$0.00,$7.28,Profitable
6958,CA-2016-157588,7/14/16,7/19/16,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$51.75,1,0.00%,$15.53,30%,Jul-2016,2016,5,$0.00,$51.75,Profitable
6959,CA-2015-167255,9/27/15,9/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$15.51,1,0.00%,$4.34,28%,Sep-2015,2015,2,$0.00,$15.51,Profitable
6960,CA-2015-167255,9/27/15,9/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$146.82,3,0.00%,$73.41,50%,Sep-2015,2015,2,$0.00,$48.94,Profitable
6961,CA-2015-167255,9/27/15,9/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$12.96,2,0.00%,$6.22,48%,Sep-2015,2015,2,$0.00,$6.48,Profitable
6962,CA-2017-162096,11/10/17,11/10/17,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,$7.80,3,0.00%,$2.11,27%,Nov-2017,2017,0,$0.00,$2.60,Profitable
6963,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$10.20,5,0.00%,$4.79,47%,Jul-2016,2016,4,$0.00,$2.04,Profitable
6964,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$22.32,3,0.00%,$5.58,25%,Jul-2016,2016,4,$0.00,$7.44,Profitable
6965,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10,5,0.00%,$11.09,46%,Jul-2016,2016,4,$0.00,$4.82,Profitable
6966,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation†Secure†Drive†+ Hardware Encrypted USB†flash drive†- 16 GB,$75.98,2,0.00%,$18.24,24%,Jul-2016,2016,4,$0.00,$37.99,Profitable
6967,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,$6.46,2,0.00%,$3.17,49%,Jul-2016,2016,4,$0.00,$3.23,Profitable
6968,CA-2016-157161,7/16/16,7/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),$60.12,9,0.00%,$28.86,48%,Jul-2016,2016,4,$0.00,$6.68,Profitable
6969,CA-2015-110765,10/16/15,10/20/15,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,$824.97,3,0.00%,$214.49,26%,Oct-2015,2015,4,$0.00,$274.99,Profitable
6970,CA-2016-163937,1/10/16,1/13/16,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$24.85,5,0.00%,$7.70,31%,Jan-2016,2016,3,$0.00,$4.97,Profitable
6971,CA-2017-153822,9/19/17,9/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,$12.62,2,20.00%,-$2.52,-20%,Sep-2017,2017,6,$3.16,$6.31,Loss
6972,CA-2017-153822,9/19/17,9/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58,2,20.00%,$4.48,5%,Sep-2017,2017,6,$22.40,$44.79,Profitable
6973,CA-2017-153822,9/19/17,9/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference†phone,$471.92,2,20.00%,$29.50,6%,Sep-2017,2017,6,$117.98,$235.96,Profitable
6974,CA-2017-153822,9/19/17,9/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,$18.18,4,70.00%,-$13.94,-77%,Sep-2017,2017,6,$42.42,$4.55,Loss
6975,CA-2017-146185,9/15/17,9/19/17,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,$31.74,2,20.00%,$8.33,26%,Sep-2017,2017,4,$7.94,$15.87,Profitable
6976,CA-2015-112144,6/28/15,7/2/15,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$5.90,2,20.00%,$1.99,34%,Jun-2015,2015,4,$1.48,$2.95,Profitable
6977,CA-2015-112144,6/28/15,7/2/15,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$621.76,4,20.00%,$46.63,8%,Jun-2015,2015,4,$155.44,$155.44,Profitable
6978,US-2016-119298,11/25/16,11/28/16,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$59.98,2,0.00%,$17.99,30%,Nov-2016,2016,3,$0.00,$29.99,Profitable
6979,CA-2017-155159,11/25/17,11/29/17,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$48.87,9,0.00%,$23.95,49%,Nov-2017,2017,4,$0.00,$5.43,Profitable
6980,CA-2017-149076,1/14/17,1/19/17,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,$154.90,5,0.00%,$69.71,45%,Jan-2017,2017,5,$0.00,$30.98,Profitable
6981,CA-2014-146990,11/7/14,11/8/14,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,$5.92,4,0.00%,$2.84,48%,Nov-2014,2014,1,$0.00,$1.48,Profitable
6982,CA-2014-146990,11/7/14,11/8/14,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,$30.18,3,0.00%,$13.88,46%,Nov-2014,2014,1,$0.00,$10.06,Profitable
6983,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10,5,0.00%,$11.09,46%,Sep-2016,2016,4,$0.00,$4.82,Profitable
6984,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,$8.78,1,0.00%,$2.28,26%,Sep-2016,2016,4,$0.00,$8.78,Profitable
6985,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",$376.74,4,10.00%,$71.16,19%,Sep-2016,2016,4,$41.86,$94.19,Profitable
6986,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,$29.52,4,0.00%,$14.46,49%,Sep-2016,2016,4,$0.00,$7.38,Profitable
6987,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,$11.96,2,0.00%,$2.99,25%,Sep-2016,2016,4,$0.00,$5.98,Profitable
6988,CA-2016-116526,9/1/16,9/5/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$26.40,5,0.00%,$12.67,48%,Sep-2016,2016,4,$0.00,$5.28,Profitable
6989,CA-2017-158561,11/11/17,11/16/17,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"$1,158.12",5,20.00%,$130.29,11%,Nov-2017,2017,5,$289.53,$231.62,Profitable
6990,CA-2017-165099,12/11/17,12/13/17,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,$1.39,2,80.00%,-$3.76,-270%,Dec-2017,2017,2,$5.57,$0.70,Loss
6991,CA-2015-109386,11/8/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",$44.43,3,0.00%,$18.66,42%,Nov-2015,2015,5,$0.00,$14.81,Profitable
6992,CA-2015-109386,11/8/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,$226.20,5,0.00%,$58.81,26%,Nov-2015,2015,5,$0.00,$45.24,Profitable
6993,CA-2015-109386,11/8/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$186.54,3,0.00%,$41.04,22%,Nov-2015,2015,5,$0.00,$62.18,Profitable
6994,CA-2015-109386,11/8/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$265.86,7,0.00%,$79.76,30%,Nov-2015,2015,5,$0.00,$37.98,Profitable
6995,CA-2015-109386,11/8/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,$27.90,5,0.00%,$6.98,25%,Nov-2015,2015,5,$0.00,$5.58,Profitable
6996,CA-2015-166800,11/19/15,11/26/15,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,$31.08,4,0.00%,$8.39,27%,Nov-2015,2015,7,$0.00,$7.77,Profitable
6997,CA-2017-117443,12/23/17,12/25/17,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$13.84,4,80.00%,-$22.14,-160%,Dec-2017,2017,2,$55.36,$3.46,Loss
6998,CA-2017-117443,12/23/17,12/25/17,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,$175.87,4,20.00%,$63.75,36%,Dec-2017,2017,2,$43.97,$43.97,Profitable
6999,US-2016-134369,9/16/16,9/22/16,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,$12.96,2,0.00%,$6.35,49%,Sep-2016,2016,6,$0.00,$6.48,Profitable
7000,CA-2017-123687,5/26/17,5/29/17,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,$208.44,3,0.00%,$62.53,30%,May-2017,2017,3,$0.00,$69.48,Profitable
7001,CA-2017-123687,5/26/17,5/29/17,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,$25.76,2,0.00%,$0.77,3%,May-2017,2017,3,$0.00,$12.88,Profitable
